unnamed_0,year,prize,motivation,laureate_id,birth_city,birth_country,organization_name,organization_city,organization_country,death_city,death_country,usa_born_winner,decade,female,age,birth_date_year,birth_date_month,birth_date_day,death_date_year,death_date_month,death_date_day,category_Chemistry,category_Economics,category_Literature,category_Medicine,category_Peace,category_Physics,prize_encoded,motivation_encoded,prize_share_1/1,prize_share_1/2,prize_share_1/3,prize_share_1/4,laureate_type_Individual,laureate_type_Organization,birth_city_encoded,birth_country_encoded,sex_Male,organization_name_encoded,organization_city_encoded,organization_country_encoded,death_city_encoded,death_country_encoded,age_group_Adult,age_group_Senior,age_group_Youth
1.1486126574900162,1.0852242786536248,The Nobel Peace Prize 1986,"""for development of methods to cool and trap atoms with laser light""",548,Sighet,Romania,University of California,"Cambridge, MA",United States of America,"New York, NY",United States of America,False,1.0299565592137743,False,-0.13617197651596155,1928,9,30,2016,7,2,0,0,0,0,1,0,49,15,1,0,0,0,1,0,332,69,1,154,27,26,178,46,1,0,0
0.14813450472713546,0.3343920824448759,The Nobel Peace Prize 1964,"""for development of methods to cool and trap atoms with laser light""",524,"Atlanta, GA",United States of America,University of California,"Cambridge, MA",United States of America,"Memphis, TN",United States of America,True,0.3502429307802603,False,-1.9572201165571546,1929,1,15,1968,4,4,0,0,0,0,1,0,39,15,1,0,0,0,1,0,17,89,1,154,27,26,154,46,1,0,0
1.520218828516229,1.3582541681840787,The Nobel Peace Prize 1994,"""for their efforts to create peace in the Middle East""",557,Cairo,Egypt,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,1.3698133734305311,False,0.4180600661052711,1929,8,24,2004,11,11,0,0,0,0,1,0,51,334,0,0,1,0,1,0,62,29,1,154,27,26,195,46,0,1,0
2.0966848117748413,1.6995415300971466,The Nobel Peace Prize 2004,"""for her contribution to sustainable development, democracy and peace""",783,Nyeri,Kenya,University of California,"Cambridge, MA",United States of America,Nairobi,Kenya,False,1.7096701876472882,True,0.3388840600165236,1940,4,1,2011,9,25,0,0,0,0,1,0,54,29,1,0,0,0,1,0,269,50,0,154,27,26,171,25,1,0,0
-1.262063272500544,-1.5085596718856893,The Nobel Prize in Physics 1910,"""for his work on the equation of state for gases and liquids""",15,Leiden,Netherlands,Amsterdam University,Amsterdam,Netherlands,Amsterdam,Netherlands,False,-1.3490411403035243,False,1.0514681148152512,1837,11,23,1923,3,8,0,0,0,0,0,1,244,206,1,0,0,0,1,0,194,56,1,2,1,17,3,27,0,1,0
-1.4335738129741806,-1.71333208903353,The Nobel Prize in Physics 1904,"""for his investigations of the densities of the most important gases and for his discovery of argon in connection with these studies""",8,"Langford Grove, Maldon, Essex",United Kingdom,Royal Institution of Great Britain,London,United Kingdom,Paris,United Kingdom,False,-1.6888979545202814,False,0.18053204783902854,1842,11,12,1919,6,30,0,0,0,0,0,1,238,138,1,0,0,0,1,0,190,88,1,125,65,25,195,45,1,0,0
-1.5288574465706455,-1.8157182976074502,The Nobel Prize in Physics 1901,"""in recognition of the extraordinary services he has rendered by the discovery of the remarkable rays subsequently named after him""",1,Lennep (Remscheid),Prussia (Germany),Munich University,Munich,Germany,Munich,Germany,False,-1.6888979545202814,False,-0.2945239886934566,1845,3,27,1923,2,10,0,0,0,0,0,1,235,395,1,0,0,0,1,0,197,66,1,101,80,11,167,14,1,0,0
-1.3192334526584228,-1.576817144268303,The Nobel Prize in Physics 1908,"""for his method of reproducing colours photographically based on the phenomenon of interference""",12,Hollerich,Luxembourg,Sorbonne University,Paris,France,Paris,United States of America,False,-1.6888979545202814,False,0.2597080539277761,1845,8,16,1921,7,13,0,0,0,0,0,1,242,150,1,0,0,0,1,0,150,52,1,131,93,10,195,46,1,0,0
-1.2858841808996602,-1.5426884080769963,The Nobel Prize in Physics 1909,"""in recognition of their contributions to the development of wireless telegraphy""",14,Fulda,Hesse-Kassel (Germany),Strasbourg University,Strasbourg,"Alsace (then Germany, now France)","Brooklyn, NY",United States of America,False,-1.6888979545202814,False,-0.05699597042721402,1850,6,6,1918,4,20,0,0,0,0,0,1,243,404,0,1,0,0,1,0,117,40,1,136,117,0,42,46,1,0,0
-1.4716872664127667,-1.7474608252248367,The Nobel Prize in Physics 1903,"""in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity""",4,Paris,France,École Polytechnique,Paris,France,Paris,France,False,-1.6888979545202814,False,-0.6904040191371942,1852,12,15,1908,8,25,0,0,0,0,0,1,237,392,0,1,0,0,1,0,283,31,1,202,93,10,195,12,1,0,0
-1.3525827244171855,-1.6109458804596097,The Nobel Prize in Physics 1907,"""for his optical precision instruments and the spectroscopic and metrological investigations carried out with their aid""",11,Strelno (Strzelno),Prussia (Poland),University of Chicago,"Chicago, IL",United States of America,"Pasadena, CA",United States of America,False,-1.6888979545202814,False,-0.3736999947822041,1852,12,19,1931,5,9,0,0,0,0,0,1,241,156,1,0,0,0,1,0,355,67,1,156,30,26,196,46,1,0,0
-1.500272356491706,-1.7815895614161434,The Nobel Prize in Physics 1902,"""in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena""",2,Arnhem,Netherlands,Leiden University,Leiden,Netherlands,Paris,Netherlands,False,-1.6888979545202814,False,-0.8487560313146892,1853,7,18,1928,2,4,0,0,0,0,0,1,236,391,0,1,0,0,1,0,14,56,1,85,60,17,195,27,1,0,0
-1.181072183943549,-1.406173463311769,The Nobel Prize in Physics 1913,"""for his investigations on the properties of matter at low temperatures which led, inter alia, to the production of liquid helium""",18,Groningen,Netherlands,Leiden University,Leiden,Netherlands,Leiden,Netherlands,False,-1.3490411403035243,False,0.0221800356615335,1853,9,21,1926,2,21,0,0,0,0,0,1,247,143,1,0,0,0,1,0,133,56,1,85,60,17,130,27,1,0,0
-1.381167814496125,-1.6450746166509165,The Nobel Prize in Physics 1906,"""in recognition of the great merits of his theoretical and experimental investigations on the conduction of electricity by gases""",10,"Cheetham Hill, near Manchester",United Kingdom,University of Cambridge,Cambridge,United Kingdom,Cambridge,United Kingdom,False,-1.6888979545202814,False,-0.7695800252259417,1856,12,18,1940,8,30,0,0,0,0,0,1,240,399,1,0,0,0,1,0,78,88,1,155,26,25,52,45,1,0,0
-1.1143736404260236,-1.2355297823552354,The Nobel Prize in Physics 1918,"""in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta""",23,Kiel,Schleswig (Germany),Berlin University,Berlin,Germany,Göttingen,West Germany (Germany),False,-1.3490411403035243,False,0.0221800356615335,1858,4,23,1947,10,4,0,0,0,0,0,1,251,403,1,0,0,0,1,0,173,79,1,9,7,11,101,48,1,0,0
-1.4669230847329433,-1.7474608252248367,The Nobel Prize in Physics 1903,"""in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel""",5,Paris,France,École municipale de physique et de chimie industrielles (Municipal School of Industrial Physics and Chemistry),Paris,France,Paris,France,False,-1.6888979545202814,False,-1.244636061758427,1859,5,15,1906,4,19,0,0,0,0,0,1,237,397,0,0,0,1,1,0,283,31,1,204,93,10,195,12,1,0,0
-1.0714960053076144,-1.1672723099726217,The Nobel Prize in Physics 1920,"""in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys""",25,Fleurier,Switzerland,Bureau International des Poids et Mesures (International Bureau of Weights and Measures),Sèvres,France,Sèvres,France,False,-1.0091843260867674,False,-0.05699597042721402,1861,2,15,1938,6,13,0,0,0,0,0,1,253,402,1,0,0,0,1,0,111,85,1,15,119,10,243,12,1,0,0
-1.4097529045750645,-1.6792033528422232,The Nobel Prize in Physics 1905,"""for his work on cathode rays""",9,Pressburg (Bratislava),Hungary (Slovakia),Kiel University,Kiel,Germany,Messelhausen,Germany,False,-1.6888979545202814,False,-1.3238120678471743,1862,6,7,1947,5,20,0,0,0,0,0,1,239,195,1,0,0,0,1,0,300,42,1,78,58,11,155,14,1,0,0
-1.1524870938646095,-1.3379159909291556,The Nobel Prize in Physics 1915,"""for their services in the analysis of crystal structure by means of X-rays""",20,Wigton,United Kingdom,University College,London,United Kingdom,London,United Kingdom,False,-1.3490411403035243,False,-0.5320520069596991,1862,7,2,1942,3,12,0,0,0,0,0,1,249,357,0,1,0,0,1,0,408,88,1,151,65,25,141,45,1,0,0
-1.2334781824216046,-1.4744309356943825,The Nobel Prize in Physics 1911,"""for his discoveries regarding the laws governing the radiation of heat""",16,Gaffken (Parusnoye),Prussia (Russia),Würzburg University,Würzburg,Germany,Munich,Germany,False,-1.3490411403035243,False,-1.0071080434921842,1864,1,13,1928,8,30,0,0,0,0,0,1,245,79,1,0,0,0,1,0,118,68,1,196,133,11,167,14,1,0,0
-1.4955081748118828,-1.7815895614161434,The Nobel Prize in Physics 1902,"""in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena""",3,Zonnemaire,Netherlands,Amsterdam University,Amsterdam,Netherlands,Amsterdam,Netherlands,False,-1.6888979545202814,False,-1.7988681043796595,1865,5,25,1943,10,9,0,0,0,0,0,1,236,391,0,1,0,0,1,0,422,56,1,2,1,17,3,27,1,0,0
-1.4621589030531201,-1.7474608252248367,The Nobel Prize in Physics 1903,"""in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel""",6,Warsaw,Russian Empire (Poland),University of California,"Cambridge, MA",United States of America,Sallanches,France,False,-1.6888979545202814,True,-1.878044110468407,1867,11,7,1934,7,4,0,0,0,0,0,1,237,397,0,0,0,1,1,0,402,76,0,154,27,26,223,12,1,0,0
-0.9952690984304424,-1.0648861013987014,The Nobel Prize in Physics 1923,"""for his work on the elementary charge of electricity and on the photoelectric effect""",28,"Morrison, IL",United States of America,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,"San Marino, CA",United States of America,True,-1.0091843260867674,False,-0.3736999947822041,1868,3,22,1953,12,19,0,0,0,0,0,1,256,205,1,0,0,0,1,0,241,89,1,18,94,26,227,46,1,0,0
-0.8904571014743312,-0.9283711566334744,The Nobel Prize in Physics 1927,"""for his method of making the paths of electrically charged particles visible by condensation of vapour""",34,Glencorse,Scotland,University of Cambridge,Cambridge,United Kingdom,Carlops,Scotland,False,-1.0091843260867674,False,-0.13617197651596155,1869,2,14,1959,11,15,0,0,0,0,0,1,260,149,0,1,0,0,1,0,126,80,1,155,26,25,56,37,1,0,0
-1.204893092342665,-1.4403021995030758,The Nobel Prize in Physics 1912,"""for his invention of automatic regulators for use in conjunction with gas accumulators for illuminating lighthouses and buoys""",17,Stenstorp,Sweden,Swedish Gas-Accumulator Co.,Lidingö-Stockholm,Sweden,Stockholm,Sweden,False,-1.3490411403035243,False,-1.3238120678471743,1869,11,30,1937,12,9,0,0,0,0,0,1,246,133,1,0,0,0,1,0,349,84,1,137,62,22,239,40,1,0,0
-0.9238063732330939,-0.9624998928247812,The Nobel Prize in Physics 1926,"""for his work on the discontinuous structure of matter, and especially for his discovery of sedimentation equilibrium""",32,Lille,France,Sorbonne University,Paris,France,"New York, NY",United States of America,False,-1.0091843260867674,False,-0.2945239886934566,1870,9,30,1942,4,17,0,0,0,0,0,1,259,204,1,0,0,0,1,0,202,31,1,131,93,10,178,46,1,0,0
-1.0953169137067305,-1.2014010461639286,The Nobel Prize in Physics 1919,"""for his discovery of the Doppler effect in canal rays and the splitting of spectral lines in electric fields""",24,Schickenhof,Germany,Greifswald University,Greifswald,Germany,Traunstein,West Germany (Germany),False,-1.3490411403035243,False,-1.1654600556696793,1874,4,15,1957,6,21,0,0,0,0,0,1,252,90,1,0,0,0,1,0,328,34,1,46,45,11,250,48,1,0,0
-1.2906483625794833,-1.5426884080769963,The Nobel Prize in Physics 1909,"""in recognition of their contributions to the development of wireless telegraphy""",13,Bologna,Italy,Marconi Wireless Telegraph Co. Ltd.,London,United Kingdom,Rome,Italy,False,-1.6888979545202814,False,-1.9572201165571546,1874,4,25,1937,7,20,0,0,0,0,0,1,243,404,0,1,0,0,1,0,39,47,1,94,65,25,217,22,1,0,0
-1.12390200378567,-1.269658518546542,The Nobel Prize in Physics 1917,"""for his discovery of the characteristic R&ouml;ntgen radiation of the elements""",22,Widnes,United Kingdom,Edinburgh University,Edinburgh,United Kingdom,Edinburgh,Scotland,False,-1.3490411403035243,False,-1.5613400861134168,1877,6,7,1944,10,23,0,0,0,0,0,1,250,94,1,0,0,0,1,0,407,88,1,34,38,25,82,37,1,0,0
-1.047675096908498,-1.133143573781315,The Nobel Prize in Physics 1921,"""for his services to Theoretical Physics, and especially for his discovery of the law of the photoelectric effect""",26,Ulm,Germany,Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Physik,Berlin,Germany,"Princeton, NJ",United States of America,False,-1.0091843260867674,False,-1.402988073935922,1879,3,14,1955,4,18,0,0,0,0,0,1,254,182,1,0,0,0,1,0,382,34,1,75,7,11,208,46,1,0,0
-0.8714003747550382,-0.8942424204421676,The Nobel Prize in Physics 1928,"""for his work on the thermionic phenomenon and especially for the discovery of the law named after him""",35,Dewsbury,United Kingdom,London University,London,United Kingdom,Alton,United Kingdom,False,-1.0091843260867674,False,-0.8487560313146892,1879,4,26,1959,2,15,0,0,0,0,0,1,261,213,1,0,0,0,1,0,98,88,1,88,65,25,2,45,1,0,0
-1.1667796389040792,-1.3720447271204623,The Nobel Prize in Physics 1914,"""for his discovery of the diffraction of X-rays by crystals""",19,Pfaffendorf,Germany,Frankfurt-on-the-Main University,Frankfurt-on-the-Main,Germany,Berlin,West Germany (Germany),False,-1.3490411403035243,False,-1.9572201165571546,1879,10,9,1960,4,23,0,0,0,0,0,1,248,98,1,0,0,0,1,0,288,34,1,38,41,11,22,48,1,0,0
-0.6236629274042297,-0.5870837947204067,The Nobel Prize in Physics 1937,"""for their experimental discovery of the diffraction of electrons by crystals""",44,"Bloomington, IL",United States of America,Bell Telephone Laboratories,"New York, NY",United States of America,"Charlottesville, VA",United States of America,True,-0.6693275118700105,False,-0.2945239886934566,1881,10,22,1958,2,1,0,0,0,0,0,1,268,336,0,1,0,0,1,0,35,89,1,8,88,26,60,46,1,0,0
-0.45215238693059295,-0.2799251689986459,The Nobel Prize in Physics 1946,"""for the invention of an apparatus to produce extremely high pressures, and for the discoveries he made therewith in the field of high pressure physics""",51,"Cambridge, MA",United States of America,Harvard University,"Cambridge, MA",United States of America,"Randolph, NH",United States of America,True,-0.32947069765325354,False,0.3388840600165236,1882,4,21,1961,8,20,0,0,0,0,0,1,274,267,1,0,0,0,1,0,67,89,1,50,27,26,211,46,1,0,0
-0.9571556449918566,-0.996628629016088,The Nobel Prize in Physics 1925,"""for their discovery of the laws governing the impact of an electron upon an atom""",30,Hamburg,Germany,Goettingen University,Göttingen,Germany,Göttingen,West Germany (Germany),False,-1.0091843260867674,False,-1.3238120678471743,1882,8,26,1964,5,21,0,0,0,0,0,1,258,331,0,1,0,0,1,0,137,34,1,44,48,11,101,48,1,0,0
-0.19965075789996117,-0.0068952794681917465,The Nobel Prize in Physics 1954,"""for his fundamental research in quantum mechanics, especially for his statistical interpretation of the wavefunction""",61,Breslau (Wroclaw),Germany (Poland),Edinburgh University,Edinburgh,United Kingdom,Göttingen,West Germany (Germany),False,0.010386116563503373,False,0.9722921087265037,1882,12,11,1970,1,5,0,0,0,0,0,1,282,123,0,1,0,0,1,0,48,36,1,34,38,25,101,48,0,1,0
-0.6570121991629924,-0.6212125309117135,The Nobel Prize in Physics 1936,"""for his discovery of cosmic radiation""",42,Peggau,Austria,Innsbruck University,Innsbruck,Austria,"Mount Verno, NY",United States of America,False,-0.6693275118700105,False,-0.5320520069596991,1883,6,24,1964,12,17,0,0,0,0,0,1,267,85,0,1,0,0,1,0,286,2,1,55,55,3,165,46,1,0,0
-1.0190900068295587,-1.0990148375900082,The Nobel Prize in Physics 1922,"""for his services in the investigation of the structure of atoms and of the radiation emanating from them""",27,Copenhagen,Denmark,Copenhagen University,Copenhagen,Denmark,Copenhagen,Denmark,False,-1.0091843260867674,False,-1.7988681043796595,1885,10,7,1962,11,18,0,0,0,0,0,1,255,181,1,0,0,0,1,0,89,27,1,29,35,7,69,8,1,0,0
-0.9809765533909728,-1.0307573652073947,The Nobel Prize in Physics 1924,"""for his discoveries and research in the field of X-ray spectroscopy""",29,Lund,Sweden,Uppsala University,Uppsala,Sweden,Ängelholm,Sweden,False,-1.0091843260867674,False,-1.7196920982909119,1886,12,3,1978,9,26,0,0,0,0,0,1,257,67,1,0,0,0,1,0,213,84,1,185,125,22,285,40,1,0,0
-0.9523914633120333,-0.996628629016088,The Nobel Prize in Physics 1925,"""for their discovery of the laws governing the impact of an electron upon an atom""",31,Hamburg,Germany,Halle University,Halle,Germany,Berlin,East Germany,False,-1.0091843260867674,False,-1.7196920982909119,1887,7,22,1975,10,30,0,0,0,0,0,1,258,331,0,1,0,0,1,0,137,34,1,48,49,11,22,9,1,0,0
-0.7427674693998106,-0.7235987394856338,The Nobel Prize in Physics 1933,"""for the discovery of new productive forms of atomic theory""",39,Vienna,Austria,Berlin University,Berlin,Germany,Vienna,Austria,False,-0.6693275118700105,False,-1.0862840495809318,1887,8,12,1961,1,4,0,0,0,0,0,1,265,248,0,1,0,0,1,0,392,2,1,9,7,11,265,2,1,0,0
-0.552200202206881,-0.38231137757256617,The Nobel Prize in Physics 1943,"""for his contribution to the development of the molecular ray method and his discovery of the magnetic moment of the proton""",48,Sorau (Zory),Germany (Poland),Carnegie Institute of Technology,"Pittsburgh, PA",United States of America,"Berkeley, CA",United States of America,False,-0.32947069765325354,False,-0.3736999947822041,1888,2,17,1969,8,17,0,0,0,0,0,1,271,46,1,0,0,0,1,0,338,36,1,19,97,26,21,46,1,0,0
-0.23300002965872385,-0.04102401565949851,The Nobel Prize in Physics 1953,"""for his demonstration of the phase contrast method, especially for his invention of the phase contrast microscope""",60,Amsterdam,Netherlands,Groningen University,Groningen,Netherlands,Groningen,Netherlands,False,0.010386116563503373,False,0.4180600661052711,1888,7,16,1966,3,10,0,0,0,0,0,1,281,58,1,0,0,0,1,0,10,56,1,47,47,17,100,27,0,1,0
-0.8142301945971593,-0.8259849480595541,The Nobel Prize in Physics 1930,"""for his work on the scattering of light and for the discovery of the effect named after him""",37,Tiruchirappalli,India,Calcutta University,Calcutta,India,Bangalore,India,False,-0.6693275118700105,False,-1.402988073935922,1888,11,7,1970,11,21,0,0,0,0,0,1,263,210,1,0,0,0,1,0,368,44,1,17,25,13,12,19,1,0,0
-1.1477229121847863,-1.3379159909291556,The Nobel Prize in Physics 1915,"""for their services in the analysis of crystal structure by means of X-rays""",21,Adelaide,Australia,Victoria University,Manchester,United Kingdom,Ipswich,United Kingdom,False,-1.3490411403035243,False,-2.7489801774446296,1890,3,31,1971,7,1,0,0,0,0,0,1,249,357,0,1,0,0,1,0,2,1,1,189,72,25,114,45,0,0,1
-0.1948865762201379,-0.0068952794681917465,The Nobel Prize in Physics 1954,"""for the coincidence method and his discoveries made therewith""",62,Oranienburg,Germany,University of Heidelberg,Heidelberg,Federal Republic of Germany,Heidelberg,West Germany (Germany),False,0.010386116563503373,False,0.2597080539277761,1891,1,8,1957,2,8,0,0,0,0,0,1,282,233,0,1,0,0,1,0,277,34,1,162,52,8,105,48,1,0,0
-0.6855972892419318,-0.6553412671030203,The Nobel Prize in Physics 1935,"""for the discovery of the neutron""",41,Manchester,United Kingdom,Liverpool University,Liverpool,United Kingdom,Cambridge,United Kingdom,False,-0.6693275118700105,False,-1.244636061758427,1891,10,20,1974,7,24,0,0,0,0,0,1,266,255,1,0,0,0,1,0,220,88,1,87,64,25,52,45,1,0,0
-0.6188987457244064,-0.5870837947204067,The Nobel Prize in Physics 1937,"""for their experimental discovery of the diffraction of electrons by crystals""",45,Cambridge,United Kingdom,London University,London,United Kingdom,Cambridge,United Kingdom,False,-0.6693275118700105,False,-1.1654600556696793,1892,5,3,1975,9,10,0,0,0,0,0,1,268,336,0,1,0,0,1,0,66,88,1,88,65,25,52,45,1,0,0
-0.8380511029962755,-0.8601136842508609,The Nobel Prize in Physics 1929,"""for his discovery of the wave nature of electrons""",36,Dieppe,France,"Sorbonne University, Institut Henri Poincaré",Paris,France,Paris,France,False,-1.0091843260867674,False,-1.7988681043796595,1892,8,15,1987,3,19,0,0,0,0,0,1,262,112,1,0,0,0,1,0,99,31,1,132,93,10,195,12,1,0,0
-0.41403893349200704,-0.2457964328073391,The Nobel Prize in Physics 1947,"""for his investigations of the physics of the upper atmosphere especially for the discovery of the so-called Appleton layer""",52,Bradford,United Kingdom,Department of Scientific and Industrial Research,London,United Kingdom,Edinburgh,Scotland,False,-0.32947069765325354,False,-0.3736999947822041,1892,9,6,1965,4,21,0,0,0,0,0,1,275,139,1,0,0,0,1,0,44,88,1,31,65,25,82,37,1,0,0
-0.8952212831541544,-0.9283711566334744,The Nobel Prize in Physics 1927,"""for his discovery of the effect named after him""",33,"Wooster, OH",United States of America,University of Chicago,"Chicago, IL",United States of America,"Berkeley, CA",United States of America,True,-1.0091843260867674,False,-1.9572201165571546,1892,9,10,1962,3,15,0,0,0,0,0,1,260,99,0,1,0,0,1,0,417,89,1,156,30,26,21,46,1,0,0
0.7865348498234498,0.8121943891231707,The Nobel Prize in Physics 1978,"""for his basic inventions and discoveries in the area of low-temperature physics""",110,Kronshtadt,Russian Empire (Russia),Academy of Sciences,Moscow,Union of Soviet Socialist Republics,Moscow,Union of Soviet Socialist Republics (Russia),False,0.6900997449970172,False,1.9224041817914739,1894,7,9,1984,4,8,0,0,0,0,0,1,301,40,0,1,0,0,1,0,181,77,1,0,78,24,164,44,0,1,0
-0.06148948918508717,0.1296196652970353,The Nobel Prize in Physics 1958,"""for the discovery and the interpretation of the Cherenkov effect""",71,Vladivostok,Russia,University of Moscow,Moscow,Union of Soviet Socialist Republics,Moscow,Union of Soviet Socialist Republics (Russia),False,0.010386116563503373,False,0.2597080539277761,1895,7,8,1971,4,12,0,0,0,0,0,1,285,246,0,0,1,0,1,0,395,70,1,168,78,24,164,44,1,0,0
-0.29969857317624926,-0.10928148804211205,The Nobel Prize in Physics 1951,"""for their pioneer work on the transmutation of atomic nuclei by artificially accelerated atomic particles""",56,Todmorden,United Kingdom,Atomic Energy Research Establishment,"Harwell, Berkshire",United Kingdom,Cambridge,United Kingdom,False,0.010386116563503373,False,-0.45287600087095164,1897,5,27,1967,9,18,0,0,0,0,0,1,279,345,0,1,0,0,1,0,370,88,1,3,51,25,52,45,1,0,0
-0.39498220677271406,-0.21166769661603232,The Nobel Prize in Physics 1948,"""for his development of the Wilson cloud chamber method, and his discoveries therewith in the fields of nuclear physics and cosmic radiation""",53,London,United Kingdom,Victoria University,Manchester,United Kingdom,London,United Kingdom,False,-0.32947069765325354,False,-0.6904040191371942,1897,11,18,1974,7,13,0,0,0,0,0,1,276,62,1,0,0,0,1,0,208,88,1,189,72,25,141,45,1,0,0
-0.5236151121279415,-0.3481826413812594,The Nobel Prize in Physics 1944,"""for his resonance method for recording the magnetic properties of atomic nuclei""",49,Rymanow,Austria-Hungary (Poland),Columbia University,"New York, NY",United States of America,"New York, NY",United States of America,False,-0.32947069765325354,False,-1.0862840495809318,1898,7,29,1988,1,11,0,0,0,0,0,1,272,179,1,0,0,0,1,0,321,8,1,27,88,26,178,46,1,0,0
0.7436572147050406,0.7780656529318638,The Nobel Prize in Physics 1977,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems""",109,"Middletown, CT",United States of America,Harvard University,"Cambridge, MA",United States of America,"Cambridge, MA",United States of America,True,0.6900997449970172,False,1.447348145258989,1899,3,13,1980,10,27,0,0,0,0,0,1,300,338,0,0,1,0,1,0,228,89,1,50,27,26,53,46,0,1,0
-0.4902658403691789,-0.31405390518995263,The Nobel Prize in Physics 1945,"""for the discovery of the Exclusion Principle, also called the Pauli Principle""",50,Vienna,Austria,Princeton University,"Princeton, NJ",United States of America,Zurich,Switzerland,False,-0.32947069765325354,False,-1.1654600556696793,1900,4,25,1958,12,15,0,0,0,0,0,1,273,251,1,0,0,0,1,0,392,2,1,115,99,26,282,41,1,0,0
0.42445704215688346,0.5732932357840232,The Nobel Prize in Physics 1971,"""for his invention and development of the holographic method""",93,Budapest,Hungary,Imperial College,London,United Kingdom,London,United Kingdom,False,0.6900997449970172,False,0.8931161026377562,1900,6,5,1979,2,8,0,0,0,0,0,1,297,132,1,0,0,0,1,0,57,41,1,53,65,25,141,45,0,1,0
-0.571256928926174,-0.5188263223377932,The Nobel Prize in Physics 1939,"""for the invention and development of the cyclotron and for results obtained with it, especially with regard to artificial radioactive elements""",47,"Canton, SD",United States of America,University of California,"Berkeley, CA",United States of America,"Palo Alto, CA",United States of America,True,-0.6693275118700105,False,-1.7196920982909119,1901,8,8,1958,8,27,0,0,0,0,0,1,270,266,1,0,0,0,1,0,69,89,1,154,6,26,194,46,1,0,0
-0.5950778373252902,-0.5529550585291,The Nobel Prize in Physics 1938,"""for his demonstrations of the existence of new radioactive elements produced by neutron irradiation, and for his related discovery of nuclear reactions brought about by slow neutrons""",46,Rome,Italy,Rome University,Rome,Italy,"Chicago, IL",United States of America,False,-0.6693275118700105,False,-1.7988681043796595,1901,9,29,1954,11,28,0,0,0,0,0,1,269,59,1,0,0,0,1,0,314,47,1,122,104,15,62,46,1,0,0
-0.7618241961191037,-0.7577274756769405,The Nobel Prize in Physics 1932,"""for the creation of quantum mechanics, the application of which has, inter alia, led to the discovery of the allotropic forms of hydrogen""",38,Würzburg,Germany,Leipzig University,Leipzig,Germany,Munich,West Germany (Germany),False,-0.6693275118700105,False,-2.2739241409121447,1901,12,5,1976,2,1,0,0,0,0,0,1,264,235,1,0,0,0,1,0,419,34,1,86,61,11,167,48,1,0,0
-0.12818803270261256,0.061362192914421784,The Nobel Prize in Physics 1956,"""for their researches on semiconductors and their discovery of the transistor effect""",67,Amoy,China,Bell Telephone Laboratories,"Murray Hill, NJ",United States of America,"Seattle, WA",United States of America,False,0.010386116563503373,False,-0.45287600087095164,1902,2,10,1987,10,13,0,0,0,0,0,1,284,356,0,0,1,0,1,0,9,24,1,8,82,26,231,46,1,0,0
0.2338897749639538,0.40264955482748943,The Nobel Prize in Physics 1966,"""for the discovery and development of optical methods for studying Hertzian resonances in atoms""",87,Guebwiller,Germany (France),École Normale Supérieure,Paris,France,Bandol,France,False,0.3502429307802603,False,0.3388840600165236,1902,5,3,1984,1,7,0,0,0,0,0,1,293,244,1,0,0,0,1,0,135,35,1,201,93,10,11,12,1,0,0
-0.7380032877199875,-0.7235987394856338,The Nobel Prize in Physics 1933,"""for the discovery of new productive forms of atomic theory""",40,Bristol,United Kingdom,University of Cambridge,Cambridge,United Kingdom,"Tallahassee, FL",United States of America,False,-0.6693275118700105,False,-2.2739241409121447,1902,8,8,1984,10,20,0,0,0,0,0,1,265,248,0,1,0,0,1,0,52,88,1,155,26,25,244,46,1,0,0
0.11478523296837276,0.30026334625356915,The Nobel Prize in Physics 1963,"""for his contributions to the theory of the atomic nucleus and the elementary particles, particularly through the discovery and application of fundamental symmetry principles""",78,Budapest,Austria-Hungary (Hungary),Princeton University,"Princeton, NJ",United States of America,"Princeton, NJ",United States of America,False,0.3502429307802603,False,0.10135604175028101,1902,11,17,1995,1,1,0,0,0,0,0,1,290,54,0,1,0,0,1,0,57,7,1,115,99,26,208,46,1,0,0
-0.294934391496426,-0.10928148804211205,The Nobel Prize in Physics 1951,"""for their pioneer work on the transmutation of atomic nuclei by artificially accelerated atomic particles""",57,Dungarvan,Ireland,Trinity College,Dublin,Ireland,Belfast,Northern Ireland,False,0.010386116563503373,False,-0.9279320374034368,1903,10,6,1995,6,25,0,0,0,0,0,1,279,345,0,1,0,0,1,0,103,46,1,148,37,14,15,28,1,0,0
