state,totalsamples,date_year,date_month,date_day,date_dayofweek,date_quarter,date_week_of_year,state_encoded
Telangana,2.25300167806432,2021,6,15,1,2,24,31
Telangana,2.2693474263833555,2021,6,16,2,2,24,31
Telangana,2.2861448017161266,2021,6,17,3,2,24,31
Telangana,2.3036404272824615,2021,6,18,4,2,24,31
Telangana,2.320935689058457,2021,6,19,5,2,24,31
Telangana,2.3332885033998925,2021,6,20,6,2,24,31
Telangana,2.3500961429829754,2021,6,21,0,2,25,31
Telangana,2.3676588376917613,2021,6,22,1,2,25,31
Telangana,2.3842656916659983,2021,6,23,2,2,25,31
Telangana,2.3933966211072217,2021,6,24,3,2,25,31
Telangana,2.3933966211072217,2021,6,25,4,2,25,31
Telangana,2.3933966211072217,2021,6,26,5,2,25,31
Telangana,2.3933966211072217,2021,6,27,6,2,25,31
Telangana,2.3933966211072217,2021,6,28,0,2,26,31
Telangana,2.3933966211072217,2021,6,29,1,2,26,31
Telangana,2.3933966211072217,2021,6,30,2,2,26,31
Telangana,2.3933966211072217,2021,7,1,3,3,26,31
Telangana,2.3933966211072217,2021,7,2,4,3,26,31
Telangana,2.3933966211072217,2021,7,3,5,3,26,31
Telangana,2.3933966211072217,2021,7,4,6,3,26,31
Telangana,2.3933966211072217,2021,7,5,0,3,27,31
Telangana,2.3933966211072217,2021,7,6,1,3,27,31
Telangana,2.3933966211072217,2021,7,7,2,3,27,31
Telangana,2.3933966211072217,2021,7,8,3,3,27,31
Telangana,2.3933966211072217,2021,7,9,4,3,27,31
Telangana,2.3933966211072217,2021,7,10,5,3,27,31
Telangana,2.3933966211072217,2021,7,11,6,3,27,31
Telangana,2.3933966211072217,2021,7,12,0,3,28,31
Telangana,2.3933966211072217,2021,7,13,1,3,28,31
Telangana,2.3933966211072217,2021,7,14,2,3,28,31
Telangana,2.3933966211072217,2021,7,15,3,3,28,31
Telangana,2.3933966211072217,2021,7,16,4,3,28,31
Telangana,2.3933966211072217,2021,7,17,5,3,28,31
Telangana,2.3933966211072217,2021,7,18,6,3,28,31
Telangana,2.3933966211072217,2021,7,19,0,3,29,31
Telangana,2.3933966211072217,2021,7,20,1,3,29,31
Telangana,2.3933966211072217,2021,7,21,2,3,29,31
Telangana,2.3933966211072217,2021,7,22,3,3,29,31
Telangana,2.3933966211072217,2021,7,23,4,3,29,31
Telangana,2.3933966211072217,2021,7,24,5,3,29,31
Telangana,2.3933966211072217,2021,7,25,6,3,29,31
Telangana,2.3933966211072217,2021,7,26,0,3,30,31
Telangana,2.3933966211072217,2021,7,27,1,3,30,31
Telangana,2.3933966211072217,2021,7,28,2,3,30,31
Telangana,2.3933966211072217,2021,7,29,3,3,30,31
Telangana,2.3933966211072217,2021,7,30,4,3,30,31
Telangana,2.3933966211072217,2021,7,31,5,3,30,31
Telangana,2.3933966211072217,2021,8,1,6,3,30,31
Telangana,2.3933966211072217,2021,8,2,0,3,31,31
Telangana,2.3933966211072217,2021,8,3,1,3,31,31
Telangana,2.3933966211072217,2021,8,4,2,3,31,31
Telangana,2.3933966211072217,2021,8,5,3,3,31,31
Telangana,2.3933966211072217,2021,8,6,4,3,31,31
Telangana,2.3933966211072217,2021,8,7,5,3,31,31
Telangana,2.3933966211072217,2021,8,8,6,3,31,31
Telangana,2.3933966211072217,2021,8,9,0,3,32,31
Telangana,2.3933966211072217,2021,8,10,1,3,32,31
Tripura,-0.13087706542552663,2020,4,11,5,2,15,32
Tripura,-0.13082068235189406,2020,4,15,2,2,16,32
Tripura,-0.13081730780384623,2020,4,16,3,2,16,32
Tripura,-0.13055831124117495,2020,4,21,1,2,17,32
Tripura,-0.13047240087212383,2020,4,22,2,2,17,32
Tripura,-0.13024560312207561,2020,5,1,4,2,18,32
Tripura,-0.13022774613865581,2020,5,2,5,2,18,32
Tripura,-0.13019864066174325,2020,5,3,6,2,18,32
Tripura,-0.13016602003061417,2020,5,4,0,2,19,32
Tripura,-0.13010190361770532,2020,5,5,1,2,19,32
Tripura,-0.13004875448595193,2020,5,6,2,2,19,32
Tripura,-0.12995187683574536,2020,5,7,3,2,19,32
Tripura,-0.129877214960187,2020,5,8,4,2,19,32
Tripura,-0.1297517942577425,2020,5,9,5,2,19,32
Tripura,-0.129646199025079,2020,5,10,6,2,19,32
Tripura,-0.12957519290990582,2020,5,11,0,2,20,32
Tripura,-0.12947001949574832,2020,5,12,1,2,20,32
Tripura,-0.1293572533484832,2020,5,13,2,2,20,32
Tripura,-0.12926473448950504,2020,5,14,3,2,20,32
Tripura,-0.1291582956198296,2020,5,15,4,2,20,32
Tripura,-0.12907154161376652,2020,5,16,5,2,20,32
Tripura,-0.12899111488529313,2020,5,17,6,2,20,32
Tripura,-0.1289157499788915,2020,5,18,0,2,21,32
Tripura,-0.12880368686246965,2020,5,19,1,2,21,32
Tripura,-0.12869977890383008,2020,5,20,2,2,21,32
Tripura,-0.12855200182056867,2020,5,21,3,2,21,32
Tripura,-0.12843276778954518,2020,5,22,4,2,21,32
Tripura,-0.12828991192218686,2020,5,23,5,2,21,32
Tripura,-0.12821384398494193,2020,5,24,6,2,21,32
Tripura,-0.1279898583582669,2020,5,25,0,2,22,32
Tripura,-0.1278242242915857,2020,5,26,1,2,22,32
Tripura,-0.12765338779666408,2020,5,27,2,2,22,32
Tripura,-0.12753218527927934,2020,5,28,3,2,22,32
Tripura,-0.12735263120190082,2020,5,29,4,2,22,32
Tripura,-0.12721582139979487,2020,5,30,5,2,22,32
Tripura,-0.12706129522043777,2020,5,31,6,2,22,32
Tripura,-0.1269368587611739,2020,6,1,0,2,23,32
Tripura,-0.12683759080610008,2020,6,2,1,2,23,32
Tripura,-0.12663863307744652,2020,6,3,2,2,23,32
Tripura,-0.12654625482463705,2020,6,4,3,2,23,32
Tripura,-0.1263828704566544,2020,6,5,4,2,23,32
Tripura,-0.12623790549676617,2020,6,6,5,2,23,32
Tripura,-0.12596625437891548,2020,6,7,6,2,23,32
Tripura,-0.12565832686955059,2020,6,8,0,2,24,32
Tripura,-0.1255009885668203,2020,6,9,1,2,24,32
Tripura,-0.12529640659142033,2020,6,10,2,2,24,32
Tripura,-0.12510490098970573,2020,6,11,3,2,24,32
Tripura,-0.12518251559480592,2020,6,12,4,2,24,32
Tripura,-0.12474171525605754,2020,6,13,5,2,24,32
Tripura,-0.12445445685348563,2020,6,14,6,2,24,32
Tripura,-0.12421992576416113,2020,6,15,0,2,25,32
Tripura,-0.12400550135695498,2020,6,16,1,2,25,32
Tripura,-0.12385645881817563,2020,6,17,2,2,25,32
Tripura,-0.12368393504923009,2020,6,18,3,2,25,32
Tripura,-0.12350719309522476,2020,6,19,4,2,25,32
Tripura,-0.12334507418276004,2020,6,20,5,2,25,32
Tripura,-0.1231935007329448,2020,6,21,6,2,25,32
Tripura,-0.12304558304351473,2020,6,22,0,2,26,32
Tripura,-0.12292381810145536,2020,6,23,1,2,26,32
Tripura,-0.12280402164575724,2020,6,24,2,2,26,32
Tripura,-0.12262517059922201,2020,6,25,3,2,26,32
Tripura,-0.12246009895721544,2020,6,26,4,2,26,32
Tripura,-0.12232019581939897,2020,6,27,5,2,26,32
Tripura,-0.12216777873257177,2020,6,28,6,2,26,32
Tripura,-0.12201508043340727,2020,6,29,0,2,27,32
Tripura,-0.12185844516152028,2020,6,30,1,2,27,32
Tripura,-0.12170785595488566,2020,7,1,2,3,27,32
Tripura,-0.1214679818311521,2020,7,2,3,3,27,32
Tripura,-0.12127408592457027,2020,7,3,4,3,27,32
Tripura,-0.12109734397056494,2020,7,4,5,3,27,32
Tripura,-0.12089388684451426,2020,7,5,6,3,27,32
Tripura,-0.12065204423441944,2020,7,6,0,3,28,32
Tripura,-0.1204872538047502,2020,7,7,1,3,28,32
Tripura,-0.12028885850077126,2020,7,8,2,3,28,32
Tripura,-0.120036048609521,2020,7,9,3,3,28,32
Tripura,-0.11975624233388805,2020,7,10,4,3,28,32
Tripura,-0.11944662755049923,2020,7,11,5,3,28,32
Tripura,-0.11920450372806711,2020,7,12,6,3,28,32
Tripura,-0.11880265129803748,2020,7,13,0,3,29,32
Tripura,-0.11845591648612248,2020,7,14,1,3,29,32
Tripura,-0.11794467245687557,2020,7,15,2,3,29,32
Tripura,-0.11752074485836635,2020,7,16,3,3,29,32
Tripura,-0.11721942583892846,2020,7,17,4,3,29,32
Tripura,-0.11615264683730678,2020,7,18,5,3,29,32
Tripura,-0.11555760153153863,2020,7,19,6,3,29,32
Tripura,-0.11487214645932226,2020,7,20,0,3,30,32
Tripura,-0.11418584775009391,2020,7,21,1,3,30,32
Tripura,-0.11359206789984369,2020,7,22,2,3,30,32
Tripura,-0.11296313650742854,2020,7,23,3,3,30,32
Tripura,-0.11243684761813502,2020,7,24,4,3,30,32
Tripura,-0.11188131264576026,2020,7,25,5,3,30,32
Tripura,-0.11150673781245063,2020,7,26,6,3,30,32
Tripura,-0.1109197070582961,2020,7,27,0,3,31,32
Tripura,-0.10999142513280429,2020,7,28,1,3,31,32
Tripura,-0.1089361758370127,2020,7,29,2,3,31,32
Tripura,-0.10791565626488009,2020,7,30,3,3,31,32
Tripura,-0.1069041354875417,2020,7,31,4,3,31,32
Tripura,-0.1061537203654045,2020,8,1,5,3,31,32
Tripura,-0.10551916472624295,2020,8,2,6,3,31,32
Tripura,-0.10502099707068138,2020,8,4,1,3,32,32
Tripura,-0.10451186213396435,2020,8,5,2,3,32,32
Tripura,-0.10414009942402792,2020,8,6,3,3,32,32
Tripura,-0.10374977669982839,2020,8,7,4,3,32,32
Tripura,-0.1033037739328396,2020,8,8,5,3,32,32
Tripura,-0.10281207416103638,2020,8,9,6,3,32,32
Tripura,-0.10252144121041663,2020,8,10,0,3,33,32
Tripura,-0.1020826093580295,2020,8,11,1,3,33,32
Tripura,-0.10165516660530378,2020,8,12,2,3,33,32
Tripura,-0.10130182330346178,2020,8,13,3,3,33,32
Tripura,-0.10087269327671217,2020,8,14,4,3,33,32
Tripura,-0.1003961789711242,2020,8,15,5,3,33,32
Tripura,-0.10013437028507971,2020,8,16,6,3,33,32
Tripura,-0.09988015433214284,2020,8,17,0,3,34,32
Tripura,-0.09943344853431076,2020,8,18,1,3,34,32
Tripura,-0.09886582143143126,2020,8,19,2,3,34,32
Tripura,-0.0984843568958573,2020,8,20,3,3,34,32
Tripura,-0.09806296020838397,2020,8,21,4,3,34,32
Tripura,-0.09749533310550447,2020,8,22,5,3,34,32
Tripura,-0.09702416183432558,2020,8,23,6,3,34,32
Tripura,-0.09667095913865223,2020,8,24,0,3,35,32
Tripura,-0.09615268480097232,2020,8,25,1,3,35,32
Tripura,-0.09553992311795304,2020,8,26,2,3,35,32
Tripura,-0.0949465650862088,2020,8,27,3,3,35,32
Tripura,-0.09431439975191448,2020,8,28,4,3,35,32
Tripura,-0.09371232413771334,2020,8,29,5,3,35,32
Tripura,-0.09320318920099631,2020,8,30,6,3,35,32
Tripura,-0.09279627494889493,2020,8,31,0,3,36,32
Tripura,-0.09237037886402448,2020,9,1,1,3,36,32
Tripura,-0.09184282451921302,2020,9,2,2,3,36,32
Tripura,-0.09116130641971912,2020,9,3,3,3,36,32
Tripura,-0.09056794838797488,2020,9,4,4,3,36,32
Tripura,-0.08982962539634243,2020,9,5,5,3,36,32
Tripura,-0.08915035699554708,2020,9,6,6,3,36,32
Tripura,-0.08867426450846509,2020,9,7,0,3,37,32
Tripura,-0.08807359495595055,2020,9,8,1,3,37,32
Tripura,-0.08748811086965126,2020,9,9,2,3,37,32
Tripura,-0.08679998428023035,2020,9,10,3,3,37,32
Tripura,-0.08612999588656653,2020,9,11,4,3,37,32
Tripura,-0.08542035655334067,2020,9,12,5,3,37,32
Tripura,-0.08482770155243974,2020,9,13,6,3,37,32
Tripura,-0.08433164298940807,2020,9,14,0,3,38,32
Tripura,-0.08372492737164115,2020,9,15,1,3,38,32
Tripura,-0.08311807114770559,2020,9,16,2,3,38,32
Tripura,-0.08242685122257415,2020,9,17,3,3,38,32
Tripura,-0.0819992678636798,2020,9,18,4,3,38,32
Tripura,-0.08143051591145102,2020,9,19,5,3,38,32
Tripura,-0.08081887907778101,2020,9,20,6,3,38,32
Tripura,-0.08046427032042107,2020,9,21,0,3,39,32
Tripura,-0.07995780690090858,2020,9,22,1,3,39,32
Tripura,-0.07934518582405796,2020,9,23,2,3,39,32
Tripura,-0.07866127741969683,2020,9,24,3,3,39,32
Tripura,-0.07820276070369732,2020,9,25,4,3,39,32
Tripura,-0.07775844521073244,2020,9,26,5,3,39,32
Tripura,-0.07738457340826611,2020,9,27,6,3,39,32
Tripura,-0.07713007624299192,2020,9,28,0,3,40,32
Tripura,-0.07669405651397798,2020,9,29,1,3,40,32
Tripura,-0.07627476891903454,2020,9,30,2,3,40,32
Tripura,-0.0758512631390313,2020,10,1,3,4,40,32
Tripura,-0.07547190769598724,2020,10,2,4,4,40,32
Tripura,-0.07518633656743925,2020,10,3,5,4,40,32
Tripura,-0.0748775654210624,2020,10,4,6,4,40,32
Tripura,-0.07469393376479273,2020,10,5,0,4,41,32
Tripura,-0.07435943168955114,2020,10,6,1,4,41,32
Tripura,-0.07402282052177965,2020,10,7,2,4,41,32
Tripura,-0.07373331242050918,2020,10,8,3,4,41,32
Tripura,-0.07341132429427831,2020,10,9,4,4,41,32
Tripura,-0.07305559068756909,2020,10,10,5,4,41,32
Tripura,-0.07263616248645699,2020,10,11,6,4,41,32
Tripura,-0.0723635271254257,2020,10,12,0,4,42,32
Tripura,-0.07201257412845091,2020,10,13,1,4,42,32
Tripura,-0.0716484041516221,2020,10,14,2,4,42,32
Tripura,-0.07128676508582917,2020,10,15,3,4,42,32
Tripura,-0.07092147025965108,2020,10,16,4,4,42,32
Tripura,-0.0706079185035398,2020,10,17,5,4,42,32
Tripura,-0.07024149882801244,2020,10,18,6,4,42,32
Tripura,-0.06994524163064629,2020,10,19,0,4,43,32
Tripura,-0.06963872018296799,2020,10,20,1,4,43,32
Tripura,-0.069291985371053,2020,10,21,2,4,43,32
Tripura,-0.06886904201572441,2020,10,22,3,4,43,32
Tripura,-0.06856870723946713,2020,10,23,4,4,43,32
Tripura,-0.06816952632664205,2020,10,24,5,4,43,32
Tripura,-0.06789365702373158,2020,10,25,6,4,43,32
Tripura,-0.0677642993485646,2020,10,26,0,4,44,32
Tripura,-0.06766418775647884,2020,10,27,1,4,44,32
Tripura,-0.06733812205135682,2020,10,28,2,4,44,32
Tripura,-0.06703469393938905,2020,10,29,3,4,44,32
Tripura,-0.0666734766921021,2020,10,30,4,4,44,32
Tripura,-0.06647339411409924,2020,10,31,5,4,44,32
Tripura,-0.06626093819325432,2020,11,1,6,4,44,32
Tripura,-0.06606071500908281,2020,11,2,0,4,45,32
Tripura,-0.06568276562772535,2020,11,3,1,4,45,32
Tripura,-0.06525968166622809,2020,11,4,2,4,45,32
Tripura,-0.06485501711282528,2020,11,5,3,4,45,32
Tripura,-0.06445119619643441,2020,11,6,4,4,45,32
Tripura,-0.0641020710796522,2020,11,7,5,4,45,32
Tripura,-0.06379133144691411,2020,11,8,6,4,45,32
Tripura,-0.06357198582380487,2020,11,9,0,4,46,32
Tripura,-0.06317955400707544,2020,11,10,1,4,46,32
Tripura,-0.06275900095661407,2020,11,11,2,4,46,32
Tripura,-0.06239454976744794,2020,11,12,3,4,46,32
Tripura,-0.06205386102078532,2020,11,13,4,4,46,32
Tripura,-0.06171134439393012,2020,11,14,5,4,46,32
Tripura,-0.061479766034147475,2020,11,15,6,4,46,32
Tripura,-0.06137684231868852,2020,11,16,0,4,47,32
Tripura,-0.06103685660286919,2020,11,17,1,4,47,32
Tripura,-0.060619256281949675,2020,11,18,2,4,47,32
Tripura,-0.06020685838927057,2020,11,19,3,4,47,32
Tripura,-0.0597841962462793,2020,11,20,4,4,47,32
Tripura,-0.05938220321008101,2020,11,21,5,4,47,32
Tripura,-0.059010440500144576,2020,11,22,6,4,47,32
Tripura,-0.058788282753662144,2020,11,23,0,4,48,32
Tripura,-0.058448718856348794,2020,11,24,1,4,48,32
Tripura,-0.05811379496260122,2020,11,25,2,4,48,32
Tripura,-0.057828645652559206,2020,11,26,3,4,48,32
Tripura,-0.05760466002588419,2020,11,27,4,4,48,32
Tripura,-0.05737350348460753,2020,11,28,5,4,48,32
Tripura,-0.056908378278681004,2020,11,30,0,4,49,32
Tripura,-0.056650506565358985,2020,12,1,1,4,49,32
Tripura,-0.056343844511512024,2020,12,2,2,4,49,32
Tripura,-0.05596687937333518,2020,12,3,3,4,49,32
Tripura,-0.05564685973346554,2020,12,4,4,4,49,32
Tripura,-0.05531587281244044,2020,12,5,5,4,49,32
Tripura,-0.05498474528524668,2020,12,6,6,4,49,32
Tripura,-0.05477974149134073,2020,12,7,0,4,50,32
Tripura,-0.054473923074505735,2020,12,8,1,4,50,32
Tripura,-0.0541748537537664,2020,12,9,2,4,50,32
Tripura,-0.0538683323060881,2020,12,10,3,4,50,32
Tripura,-0.05356884116684279,2020,12,11,4,4,50,32
Tripura,-0.05335933797553973,2020,12,12,5,4,50,32
Tripura,-0.053106528084289464,2020,12,13,6,4,50,32
Tripura,-0.05294131583611423,2020,12,14,0,4,51,32
Tripura,-0.05265982228645737,2020,12,15,1,4,51,32
Tripura,-0.05231885232745743,2020,12,16,2,4,51,32
Tripura,-0.052049310302136644,2020,12,17,3,4,51,32
Tripura,-0.05181759133618534,2020,12,18,4,4,51,32
Tripura,-0.05160443238449713,2020,12,19,5,4,51,32
Tripura,-0.051386071004568504,2020,12,20,6,4,51,32
Tripura,-0.051250807870317806,2020,12,21,0,4,52,32
Tripura,-0.05104552286407454,2020,12,22,1,4,52,32
Tripura,-0.050834191792578906,2020,12,23,2,4,52,32
Tripura,-0.050656324989224295,2020,12,24,3,4,52,32
Tripura,-0.05047114666509938,2020,12,25,4,4,52,32
Tripura,-0.050368785374315064,2020,12,26,5,4,52,32
Tripura,-0.050220586472547665,2020,12,27,6,4,52,32
Tripura,-0.05011344457202892,2020,12,28,0,4,53,32
Tripura,-0.049938671104384824,2020,12,29,1,4,53,32
Tripura,-0.049746462471826916,2020,12,30,2,4,53,32
Tripura,-0.049552425959076433,2020,12,31,3,4,53,32
Tripura,-0.04933504882232843,2021,1,1,4,1,53,32
Tripura,-0.04915493232027526,2021,1,2,5,1,53,32
Tripura,-0.048957099440970965,2021,1,3,6,1,53,32
Tripura,-0.04883589692358624,2021,1,4,0,1,1,32
Tripura,-0.048644391321871636,2021,1,5,1,1,1,32
Tripura,-0.048439387527965685,2021,1,6,2,1,1,32
Tripura,-0.048275300129139734,2021,1,7,3,1,1,32
Tripura,-0.04810868181927791,2021,1,8,4,1,1,32
Tripura,-0.047844904646872174,2021,1,10,6,1,1,32
Tripura,-0.04775337003107467,2021,1,11,0,1,2,32
Tripura,-0.047513495907341094,2021,1,12,1,1,2,32
Tripura,-0.0472401575154665,2021,1,13,2,1,2,32
Tripura,-0.04702924826247685,2021,1,14,3,1,2,32
Tripura,-0.046889907549335016,2021,1,15,4,1,2,32
Tripura,-0.046761815329685964,2021,1,16,5,1,2,32
Tripura,-0.04657621518705506,2021,1,18,0,1,3,32
Tripura,-0.04646260540277797,2021,1,19,1,1,3,32
Tripura,-0.04634899561850087,2021,1,20,2,1,3,32
Tripura,-0.04623763553292234,2021,1,21,3,1,3,32
Tripura,-0.04615538092425637,2021,1,22,4,1,3,32
Tripura,-0.0460644087331335,2021,1,23,5,1,3,32
Tripura,-0.04595192379820568,2021,1,25,0,1,4,32
Tripura,-0.04586446676129931,2021,1,26,1,1,4,32
Tripura,-0.045813567328244466,2021,1,27,2,1,4,32
Tripura,-0.04573595272314428,2021,1,28,3,1,4,32
Tripura,-0.045643574470334805,2021,1,29,4,1,4,32
Tripura,-0.04557959866359461,2021,1,30,5,1,4,32
Tripura,-0.04549692223642266,2021,2,1,0,1,5,32
Tripura,-0.045441242193633394,2021,2,2,1,1,5,32
Tripura,-0.04530274511750352,2021,2,4,3,1,5,32
Tripura,-0.04523736324907673,2021,2,5,4,1,5,32
Tripura,-0.04516748198325282,2021,2,6,5,1,5,32
Tripura,-0.04502912551329161,2021,2,8,0,1,6,32
Tripura,-0.04494827696631224,2021,2,9,1,1,6,32
Tripura,-0.044846478100202564,2021,2,10,2,1,6,32
Tripura,-0.04475916166946484,2021,2,11,3,1,6,32
Tripura,-0.044700388290965065,2021,2,12,4,1,6,32
Tripura,-0.04457089000962941,2021,2,13,5,1,6,32
Tripura,-0.04453686331681375,2021,2,14,6,1,6,32
Tripura,-0.04453686331681375,2021,2,15,0,1,7,32
Tripura,-0.04442634686824717,2021,2,17,2,1,7,32
Tripura,-0.04434254559172594,2021,2,18,3,1,7,32
Tripura,-0.04418464486432102,2021,2,19,4,1,7,32
Tripura,-0.04402843141094002,2021,2,20,5,1,7,32
Tripura,-0.04402843141094002,2021,2,22,0,1,8,32
Tripura,-0.043924804664637766,2021,2,23,1,1,8,32
Tripura,-0.043834113685852216,2021,2,24,2,1,8,32
Tripura,-0.04377084090995532,2021,2,25,3,1,8,32
Tripura,-0.04369013296914461,2021,2,26,4,1,8,32
Tripura,-0.04350200191547784,2021,3,1,0,1,9,32
Tripura,-0.043341429670868376,2021,3,3,2,1,9,32
Tripura,-0.04334269512638632,2021,3,4,3,1,9,32
Tripura,-0.043100149485448214,2021,3,6,5,1,9,32
Tripura,-0.04297557242001565,2021,3,8,0,1,10,32
Tripura,-0.04270153099729776,2021,3,11,3,1,10,32
Tripura,-0.042593404853598395,2021,3,13,5,1,10,32
Tripura,-0.042515930854666865,2021,3,14,6,1,10,32
Tripura,-0.042390228939885026,2021,3,15,0,1,11,32
Tripura,-0.04230403735849659,2021,3,17,2,1,11,32
Tripura,-0.042195630002459905,2021,3,18,3,1,11,32
Tripura,-0.04208820688960384,2021,3,19,4,1,11,32
Tripura,-0.04197192558812221,2021,3,20,5,1,11,32
Tripura,-0.041844817611653776,2021,3,21,6,1,11,32
Tripura,-0.04180741637079028,2021,3,22,0,1,12,32
Tripura,-0.041699712045596894,2021,3,23,1,1,12,32
Tripura,-0.04158596165515114,2021,3,24,2,1,12,32
Tripura,-0.04144887064070786,2021,3,25,3,1,12,32
Tripura,-0.04123978926791078,2021,3,27,5,1,12,32
Tripura,-0.04099077574321433,2021,3,30,1,1,13,32
Tripura,-0.04072587372145932,2021,4,1,3,2,13,32
Tripura,-0.04057781542586058,2021,4,2,4,2,13,32
Tripura,-0.040507652947699355,2021,4,3,5,2,13,32
Tripura,-0.040335410391091134,2021,4,4,6,2,13,32
Tripura,-0.040263841851243314,2021,4,5,0,2,14,32
Tripura,-0.04006671200278231,2021,4,6,1,2,14,32
Tripura,-0.039907264607522135,2021,4,7,2,2,14,32
Tripura,-0.03969466808050856,2021,4,8,3,2,14,32
Tripura,-0.039457606080148186,2021,4,9,4,2,14,32
Tripura,-0.0392541489540975,2021,4,10,5,2,14,32
Tripura,-0.038991637237209706,2021,4,11,6,2,14,32
Tripura,-0.038869169264307044,2021,4,12,0,2,15,32
Tripura,-0.03857403691629019,2021,4,13,1,2,15,32
Tripura,-0.03828115426697189,2021,4,14,2,2,15,32
Tripura,-0.03805899652048945,2021,4,16,4,2,15,32
Tripura,-0.03775795871338888,2021,4,17,5,2,15,32
Tripura,-0.03739406994889739,2021,4,18,6,2,15,32
Tripura,-0.03719876798062897,2021,4,19,0,2,16,32
Tripura,-0.036837972551847994,2021,4,20,1,2,16,32
Tripura,-0.03609402531346915,2021,4,22,3,2,16,32
Tripura,-0.03589408334163496,2021,4,23,4,2,16,32
Tripura,-0.03541096054611998,2021,4,24,5,2,16,32
Tripura,-0.0348240703981341,2021,4,25,6,2,16,32
Tripura,-0.034354164582473146,2021,4,26,0,2,17,32
Tripura,-0.03373971562542995,2021,4,27,1,2,17,32
Tripura,-0.03309320846193232,2021,4,28,2,2,17,32
Tripura,-0.03237963215598398,2021,4,29,3,2,17,32
Tripura,-0.03175787167817048,2021,4,30,4,2,17,32
Tripura,-0.031144828782813876,2021,5,1,5,2,17,32
Tripura,-0.030397085177881214,2021,5,2,6,2,17,32
Tripura,-0.030016464279319217,2021,5,3,0,2,18,32
Tripura,-0.02925930006108635,2021,5,4,1,2,18,32
Tripura,-0.028628540788478617,2021,5,5,2,2,18,32
Tripura,-0.027876016573811526,2021,5,6,3,2,18,32
Tripura,-0.02714725480164793,2021,5,7,4,2,18,32
Tripura,-0.026310366885784975,2021,5,8,5,2,18,32
Tripura,-0.025416111653108833,2021,5,9,6,2,18,32
Tripura,-0.024929614309546027,2021,5,10,0,2,19,32
Tripura,-0.024045482721013388,2021,5,11,1,2,19,32
Tripura,-0.023287896684274542,2021,5,12,2,2,19,32
Tripura,-0.02241135782884953,2021,5,13,3,2,19,32
Tripura,-0.021616229945078527,2021,5,14,4,2,19,32
Tripura,-0.02093429002707864,2021,5,15,5,2,19,32
Tripura,-0.019862308597216546,2021,5,16,6,2,19,32
Tripura,-0.01921031779314119,2021,5,17,0,2,20,32
Tripura,-0.01783392400813069,2021,5,18,1,2,20,32
Tripura,-0.016401850180330926,2021,5,19,2,2,20,32
Tripura,-0.014897504781840038,2021,5,20,3,2,20,32
Tripura,-0.01328925142470958,2021,5,21,4,2,20,32
Tripura,-0.011237948030132183,2021,5,22,5,2,20,32
Tripura,-0.009438189071287116,2021,5,23,6,2,20,32
Tripura,-0.008428074355635322,2021,5,24,0,2,21,32
Tripura,-0.006984470822005456,2021,5,25,1,2,21,32
Tripura,-0.0056222782600295965,2021,5,26,2,2,21,32
Tripura,-0.0045085367980755514,2021,5,27,3,2,21,32
Tripura,-0.0029285452808457068,2021,5,28,4,2,21,32
Tripura,-0.001743094672875179,2021,5,29,5,2,21,32
Tripura,0.00013695040827461677,2021,5,30,6,2,21,32
Tripura,0.0023420769513658028,2021,5,31,0,2,22,32
Tripura,0.0047208521127518055,2021,6,1,1,2,22,32
Tripura,0.006284673920585776,2021,6,2,2,2,22,32
Tripura,0.008279594241530606,2021,6,3,3,2,22,32
Tripura,0.010584551164370229,2021,6,4,4,2,22,32
Tripura,0.01406778778057873,2021,6,5,5,2,22,32
Tripura,0.01633225012684434,2021,6,6,6,2,22,32
Tripura,0.017573380777604137,2021,6,7,0,2,23,32
Tripura,0.01980522249274068,2021,6,8,1,2,23,32
Tripura,0.022167968550899468,2021,6,9,2,2,23,32
Tripura,0.02425920409737624,2021,6,10,3,2,23,32
Tripura,0.02614248312040521,2021,6,11,4,2,23,32
Tripura,0.027407516819837167,2021,6,12,5,2,23,32
Tripura,0.028839028222962294,2021,6,13,6,2,23,32
Tripura,0.02955260452891063,2021,6,14,0,2,24,32
Tripura,0.030895955864286083,2021,6,15,1,2,24,32
Tripura,0.032237901137974936,2021,6,16,2,2,24,32
Tripura,0.03385880905028477,2021,6,17,3,2,24,32
Tripura,0.035593467353040364,2021,6,18,4,2,24,32
Tripura,0.037374666297622344,2021,6,19,5,2,24,32
Tripura,0.03874642007906707,2021,6,20,6,2,24,32
Tripura,0.039477431549929214,2021,6,21,0,2,25,32
Tripura,0.04064122880792614,2021,6,22,1,2,25,32
Tripura,0.041680589606659164,2021,6,23,2,2,25,32
Tripura,0.042803470469576096,2021,6,24,3,2,25,32
Tripura,0.04407131629238125,2021,6,25,4,2,25,32
Tripura,0.04501520550259429,2021,6,26,5,2,25,32
Tripura,0.046153131225557815,2021,6,27,6,2,25,32
Tripura,0.04679063959426122,2021,6,28,0,2,26,32
Tripura,0.04793615805033237,2021,6,29,1,2,26,32
Tripura,0.04912076502129094,2021,6,30,2,2,26,32
Tripura,0.050391141755131964,2021,7,1,3,3,26,32
Tripura,0.05145735833207901,2021,7,2,4,3,26,32
Tripura,0.0524559433419007,2021,7,3,5,3,26,32
Tripura,0.05361510059633185,2021,7,4,6,3,26,32
Tripura,0.054400386048296674,2021,7,5,0,3,27,32
