unnamed_0,year,prize,motivation,laureate_id,birth_city,birth_country,organization_name,organization_city,organization_country,death_city,death_country,usa_born_winner,decade,female,age,category_Chemistry,category_Economics,category_Literature,category_Medicine,category_Peace,category_Physics,prize_encoded,motivation_encoded,prize_share_1/1,prize_share_1/2,prize_share_1/3,prize_share_1/4,laureate_type_Individual,laureate_type_Organization,birth_city_encoded,birth_country_encoded,sex_Male,organization_name_encoded,organization_city_encoded,organization_country_encoded,death_city_encoded,death_country_encoded,age_group_Adult,age_group_Senior,age_group_Youth
1.190191502493798,1.0602704857137977,The Nobel Prize in Physics 2004,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",777,"New York, NY",United States of America,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,Paris,United States of America,True,1.070394067479528,False,-0.36809625180124905,0,0,0,0,0,1,411,320,0,0,1,0,1,0,362,115,1,25,125,28,197,46,1,0,0
1.1939940312557589,1.0602704857137977,The Nobel Prize in Physics 2004,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",778,"New York, NY",United States of America,Massachusetts Institute of Technology (MIT),"Cambridge, MA",United States of America,Paris,United States of America,True,1.070394067479528,False,-0.5324362103363816,0,0,0,0,0,1,411,320,0,0,1,0,1,0,362,115,1,129,35,28,197,46,1,0,0
1.1977965600177198,1.090739758370347,The Nobel Prize in Chemistry 2005,"""for the development of the metathesis method in organic synthesis""",794,Menin,Belgium,Institut Français du Pétrole,Rueil-Malmaison,France,Tours,France,False,1.070394067479528,False,1.2753033335500763,1,0,0,0,0,0,193,313,0,0,1,0,1,0,318,15,1,81,140,11,251,12,0,1,0
1.201599088779681,1.090739758370347,The Nobel Prize in Chemistry 2005,"""for the development of the metathesis method in organic synthesis""",795,"Possum Trot, KY",United States of America,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,Paris,United States of America,True,1.070394067479528,False,0.2892635823392811,1,0,0,0,0,0,193,313,0,0,1,0,1,0,415,115,1,25,125,28,197,46,1,0,0
1.205401617541642,1.090739758370347,The Nobel Prize in Chemistry 2005,"""for the development of the metathesis method in organic synthesis""",796,"Berne, IN",United States of America,Massachusetts Institute of Technology (MIT),"Cambridge, MA",United States of America,Paris,United States of America,True,1.070394067479528,False,0.04275364453658232,1,0,0,0,0,0,193,313,0,0,1,0,1,0,48,115,1,129,35,28,197,46,1,0,0
1.209204146303603,1.090739758370347,The Sveriges Riksbank Prize in Economic Sciences 2005,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",799,Frankfurt-on-the-Main,Germany,"University of Jerusalem, Center for RationalityHebrew",Jerusalem,Israel,Paris,United States of America,False,1.070394067479528,False,1.2753033335500763,0,1,0,0,0,0,567,36,0,1,0,0,1,0,161,43,1,240,78,16,197,46,0,1,0
1.213006675065564,1.090739758370347,The Sveriges Riksbank Prize in Economic Sciences 2005,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",800,"Oakland, CA",United States of America,"University of Maryland, Department of Economics and School of Public Policy","College Park, MD",United States of America,"Bethesda, MD",United States of America,True,1.070394067479528,False,2.014833146958173,0,1,0,0,0,0,567,36,0,1,0,0,1,0,382,115,1,243,42,28,26,46,0,1,0
1.216809203827525,1.090739758370347,The Nobel Prize in Literature 2005,"""who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms""",801,London,United Kingdom,University of California,"Cambridge, MA",United States of America,London,United Kingdom,False,1.070394067479528,False,1.2753033335500763,0,0,1,0,0,0,302,553,1,0,0,0,1,0,296,114,1,223,35,28,143,45,0,1,0
1.220611732589486,1.090739758370347,The Nobel Prize in Physiology or Medicine 2005,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",789,Kalgoorlie,Australia,"NHMRC Helicobacter pylori Research Laboratory, QEII Medical Centre",Nedlands,Australia,Paris,United States of America,False,1.070394067479528,False,-0.4502662310688153,0,0,0,1,0,0,519,439,0,1,0,0,1,0,243,1,1,150,114,2,197,46,1,0,0
1.224414261351447,1.090739758370347,The Nobel Prize in Physiology or Medicine 2005,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",790,Adelaide,Australia,University of California,Perth,Australia,Paris,United States of America,False,1.070394067479528,False,0.7001134786771125,0,0,0,1,0,0,519,439,0,1,0,0,1,0,6,1,1,223,127,2,197,46,0,1,0
1.228216790113408,1.090739758370347,The Nobel Peace Prize 2005,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way""",797,"New York, NY",United States of America,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,1.070394067479528,False,0.04275364453658232,0,0,0,0,1,0,85,451,0,1,0,0,0,1,362,115,1,223,35,28,197,46,0,1,0
1.232019318875369,1.090739758370347,The Nobel Peace Prize 2005,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way""",798,Cairo,Egypt,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,1.070394067479528,False,0.2892635823392811,0,0,0,0,1,0,85,451,0,1,0,0,1,0,83,36,1,223,35,28,197,46,1,0,0
1.2358218476373302,1.090739758370347,The Nobel Prize in Physics 2005,"""for his contribution to the quantum theory of optical coherence""",791,"New York, NY",United States of America,Harvard University,"Cambridge, MA",United States of America,Paris,United States of America,True,1.070394067479528,False,1.6861532298879078,0,0,0,0,0,1,412,77,0,1,0,0,1,0,362,115,1,68,35,28,197,46,0,1,0
1.2396243763992911,1.090739758370347,The Nobel Prize in Physics 2005,"""for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique""",792,"Denver, CO",United States of America,"University of Colorado, JILA","Boulder, CO",United States of America,Paris,United States of America,True,1.070394067479528,False,0.9466234164798113,0,0,0,0,0,1,412,373,0,0,0,1,1,0,130,115,1,230,23,28,197,46,0,1,0
1.243426905161252,1.090739758370347,The Nobel Prize in Physics 2005,"""for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique""",793,Heidelberg,Germany,Max-Planck-Institut für Quantenoptik,Garching,Germany,Paris,United States of America,False,1.070394067479528,False,0.37143356160684743,0,0,0,0,0,1,412,373,0,0,0,1,1,0,208,43,1,140,53,12,197,46,1,0,0
1.247229433923213,1.1212090310268963,The Nobel Prize in Chemistry 2006,"""for his studies of the molecular basis of eukaryotic transcription""",806,"St. Louis, MO",United States of America,Stanford University,"Stanford, CA",United States of America,Paris,United States of America,True,1.070394067479528,False,-0.03941633473098395,1,0,0,0,0,0,194,236,1,0,0,0,1,0,482,115,1,193,152,28,197,46,1,0,0
1.2510319626851742,1.1212090310268963,The Sveriges Riksbank Prize in Economic Sciences 2006,"""for his analysis of intertemporal tradeoffs in macroeconomic policy""",807,"Evanston, IL",United States of America,Columbia University,"New York, NY",United States of America,Paris,United States of America,True,1.070394067479528,False,1.110963375014944,0,1,0,0,0,0,568,63,1,0,0,0,1,0,152,115,1,37,118,28,197,46,0,1,0
1.2548344914471352,1.1212090310268963,The Nobel Prize in Literature 2006,"""who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures""",808,Istanbul,Turkey,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,1.070394067479528,False,-0.4502662310688153,0,0,1,0,0,0,303,556,1,0,0,0,1,0,234,109,1,223,35,28,197,46,1,0,0
1.2586370202090962,1.1212090310268963,The Nobel Prize in Physiology or Medicine 2006,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",802,"Stanford, CA",United States of America,Stanford University School of Medicine,"Stanford, CA",United States of America,Paris,United States of America,True,1.070394067479528,False,-1.0254560859417792,0,0,0,1,0,0,520,430,0,1,0,0,1,0,486,115,1,194,152,28,197,46,1,0,0
1.2624395489710571,1.1212090310268963,The Nobel Prize in Physiology or Medicine 2006,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",803,"New Haven, CT",United States of America,University of Massachusetts Medical School,"Worcester, MA",United States of America,Paris,United States of America,True,1.070394067479528,False,-1.1076260652093455,0,0,0,1,0,0,520,430,0,1,0,0,1,0,361,115,1,244,177,28,197,46,1,0,0
1.2662420777330181,1.1212090310268963,The Nobel Peace Prize 2006,"""for their efforts to create economic and social development from below""",809,Chittagong,British India (Bangladesh),University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,1.070394067479528,False,0.53577352014198,0,0,0,0,1,0,86,447,0,1,0,0,1,0,111,18,1,223,35,28,197,46,0,1,0
1.2700446064949793,1.1212090310268963,The Nobel Peace Prize 2006,"""for their efforts to create economic and social development from below""",810,"New York, NY",United States of America,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,1.070394067479528,False,0.04275364453658232,0,0,0,0,1,0,86,447,0,1,0,0,0,1,362,115,1,223,35,28,197,46,0,1,0
1.2738471352569403,1.1212090310268963,The Nobel Prize in Physics 2006,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",804,"Roanoke, VA",United States of America,NASA Goddard Space Flight Center,"Greenbelt, MD",United States of America,Paris,United States of America,True,1.070394067479528,False,0.04275364453658232,0,0,0,0,0,1,413,440,0,1,0,0,1,0,439,115,1,149,58,28,197,46,1,0,0
1.2776496640189012,1.1212090310268963,The Nobel Prize in Physics 2006,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",805,"Yukon, FL",United States of America,University of California,"Berkeley, CA",United States of America,Paris,United States of America,True,1.070394067479528,False,0.12492362380414859,0,0,0,0,0,1,413,440,0,1,0,0,1,0,591,115,1,223,11,28,197,46,1,0,0
1.2814521927808622,1.1516783036834457,The Nobel Prize in Chemistry 2007,"""for his studies of chemical processes on solid surfaces""",816,Bad Cannstatt,Germany,Fritz-Haber-Institut der Max-Planck-Gesellschaft,Berlin,Germany,Paris,United States of America,False,1.070394067479528,False,0.9466234164798113,1,0,0,0,0,0,195,235,1,0,0,0,1,0,32,43,1,54,12,12,197,46,0,1,0
1.2852547215428234,1.1516783036834457,The Sveriges Riksbank Prize in Economic Sciences 2007,"""for having laid the foundations of mechanism design theory""",820,Moscow,Russia,University of Minnesota,"Minneapolis, MN",United States of America,"Minneapolis, MN",United States of America,False,1.070394067479528,False,2.5078530225635705,0,1,0,0,0,0,569,41,0,0,1,0,1,0,340,89,1,245,104,28,163,46,0,1,0
1.2890572503047844,1.1516783036834457,The Sveriges Riksbank Prize in Economic Sciences 2007,"""for having laid the foundations of mechanism design theory""",821,"New York, NY",United States of America,Institute for Advanced Study,"Princeton, NJ",United States of America,Paris,United States of America,True,1.070394067479528,False,-0.2037562932661165,0,1,0,0,0,0,569,41,0,0,1,0,1,0,362,115,1,84,131,28,197,46,1,0,0
1.2928597790667453,1.1516783036834457,The Sveriges Riksbank Prize in Economic Sciences 2007,"""for having laid the foundations of mechanism design theory""",822,"Boston, MA",United States of America,University of Chicago,"Chicago, IL",United States of America,Paris,United States of America,True,1.070394067479528,False,-0.28592627253368275,0,1,0,0,0,0,569,41,0,0,1,0,1,0,61,115,1,227,39,28,197,46,1,0,0
1.2966623078287063,1.1516783036834457,The Nobel Prize in Literature 2007,"""that epicist of the female experience, who with scepticism, fire and visionary power has subjected a divided civilisation to scrutiny""",817,Kermanshah,Persia (Iran),University of California,"Cambridge, MA",United States of America,London,United Kingdom,False,1.070394067479528,True,2.343513064028438,0,0,1,0,0,0,304,548,1,0,0,0,1,0,250,78,0,223,35,28,143,45,0,1,0
1.3004648365906673,1.1516783036834457,The Nobel Prize in Physiology or Medicine 2007,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",811,Verona,Italy,University of Utah,"Salt Lake City, UT",United States of America,Paris,United States of America,False,1.070394067479528,False,0.864453437212245,0,0,0,1,0,0,521,422,0,0,1,0,1,0,541,58,1,262,142,28,197,46,0,1,0
1.3042673653526284,1.1516783036834457,The Nobel Prize in Physiology or Medicine 2007,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",812,Stroud,United Kingdom,Cardiff University,Cardiff,United Kingdom,Paris,United States of America,False,1.070394067479528,False,0.53577352014198,0,0,0,1,0,0,521,422,0,0,1,0,1,0,496,114,1,26,37,27,197,46,0,1,0
1.3080698941145894,1.1516783036834457,The Nobel Prize in Physiology or Medicine 2007,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",813,Halifax,United Kingdom,University of North Carolina,"Chapel Hill, NC",United States of America,"Chapel Hill, NC",United States of America,False,1.070394067479528,False,1.8504931884230402,0,0,0,1,0,0,521,422,0,0,1,0,1,0,197,114,1,247,38,28,59,46,0,1,0
1.3118724228765504,1.1516783036834457,The Nobel Peace Prize 2007,"""for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change""",818,"New York, NY",United States of America,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,1.070394067479528,False,0.04275364453658232,0,0,0,0,1,0,87,446,0,1,0,0,0,1,362,115,1,223,35,28,197,46,0,1,0
1.3156749516385113,1.1516783036834457,The Nobel Peace Prize 2007,"""for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change""",819,"Washington, DC",United States of America,University of California,"Cambridge, MA",United States of America,Paris,United States of America,True,1.070394067479528,False,-0.03941633473098395,0,0,0,0,1,0,87,446,0,1,0,0,1,0,564,115,1,223,35,28,197,46,1,0,0
1.3194774804004725,1.1516783036834457,The Nobel Prize in Physics 2007,"""for the discovery of Giant Magnetoresistance""",814,Carcassonne,France,Universit&eacute; Paris-Sud,Orsay,France,Paris,United States of America,False,1.070394067479528,False,0.7822834579446788,0,0,0,0,0,1,414,318,0,1,0,0,1,0,93,39,1,219,120,11,197,46,0,1,0
1.3232800091624335,1.1516783036834457,The Nobel Prize in Physics 2007,"""for the discovery of Giant Magnetoresistance""",815,Plzen,Czechoslovakia (Czech Republic),Forschungszentrum J&uuml;lich,J&uuml;lich,Germany,Paris,United States of America,False,1.070394067479528,False,0.7001134786771125,0,0,0,0,0,1,414,318,0,1,0,0,1,0,410,32,1,50,77,12,197,46,0,1,0
1.3270825379243945,1.1821475763399951,The Nobel Prize in Chemistry 2008,"""for the discovery and development of the green fluorescent protein, GFP""",829,Kyoto,Japan,Marine Biological Laboratory (MBL),"Woods Hole, MA",United States of America,Paris,United States of America,False,1.070394067479528,False,1.6861532298879078,1,0,0,0,0,0,196,316,0,0,1,0,1,0,267,59,1,128,176,28,197,46,0,1,0
1.3308850666863554,1.1821475763399951,The Nobel Prize in Chemistry 2008,"""for the discovery and development of the green fluorescent protein, GFP""",830,"Chicago, IL",United States of America,Columbia University,"New York, NY",United States of America,Paris,United States of America,True,1.070394067479528,False,0.12492362380414859,1,0,0,0,0,0,196,316,0,0,1,0,1,0,108,115,1,37,118,28,197,46,1,0,0
1.3346875954483164,1.1821475763399951,The Nobel Prize in Chemistry 2008,"""for the discovery and development of the green fluorescent protein, GFP""",831,"New York, NY",United States of America,University of California,"San Diego, CA",United States of America,"Eugene, OR",United States of America,True,1.070394067479528,False,-0.28592627253368275,1,0,0,0,0,0,196,316,0,0,1,0,1,0,362,115,1,223,143,28,86,46,1,0,0
1.3384901242102776,1.1821475763399951,The Sveriges Riksbank Prize in Economic Sciences 2008,"""for his analysis of trade patterns and location of economic activity""",834,"New York, NY",United States of America,Princeton University,"Princeton, NJ",United States of America,Paris,United States of America,True,1.070394067479528,False,-0.36809625180124905,0,1,0,0,0,0,570,66,1,0,0,0,1,0,362,115,1,169,131,28,197,46,1,0,0
1.3422926529722385,1.1821475763399951,The Nobel Prize in Literature 2008,"""author of new departures, poetic adventure and sensual ecstasy, explorer of a humanity beyond and below the reigning civilization""",832,Nice,France,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,1.070394067479528,False,0.7001134786771125,0,0,1,0,0,0,305,4,1,0,0,0,1,0,368,39,1,223,35,28,197,46,0,1,0
1.3460951817341995,1.1821475763399951,The Nobel Prize in Physiology or Medicine 2008,"""for his discovery of human papilloma viruses causing cervical cancer""",823,Gelsenkirchen,Germany,German Cancer Research Center,Heidelberg,Germany,Paris,United States of America,False,1.070394067479528,False,1.0287933957473776,0,0,0,1,0,0,522,132,0,1,0,0,1,0,173,43,1,57,69,12,197,46,0,1,0
1.3498977104961605,1.1821475763399951,The Nobel Prize in Physiology or Medicine 2008,"""for their discovery of human immunodeficiency virus""",824,Paris,France,"Regulation of Retroviral Infections Unit, Virology Department, Institut Pasteur",Paris,France,Paris,United States of America,False,1.070394067479528,True,0.12492362380414859,0,0,0,1,0,0,522,435,0,0,0,1,1,0,396,39,0,172,124,11,197,46,1,0,0
1.3537002392581217,1.1821475763399951,The Nobel Prize in Physiology or Medicine 2008,"""for their discovery of human immunodeficiency virus""",825,Chabris,France,World Foundation for AIDS Research and Prevention,Paris,France,Paris,United States of America,False,1.070394067479528,False,1.3574733128176426,0,0,0,1,0,0,522,435,0,0,0,1,1,0,100,39,1,285,124,11,197,46,0,1,0
1.3575027680200826,1.1821475763399951,The Nobel Peace Prize 2008,"""for his important efforts, on several continents and over more than three decades, to resolve international conflicts""",833,Viipuri (Vyborg),Finland,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,1.070394067479528,False,0.9466234164798113,0,0,0,0,1,0,88,177,1,0,0,0,1,0,547,38,1,223,35,28,197,46,0,1,0
1.3613052967820436,1.1821475763399951,The Nobel Prize in Physics 2008,"""for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics""",826,Tokyo,Japan,"Enrico Fermi Institute, University of Chicago","Chicago, IL",United States of America,Osaka,Japan,False,1.070394067479528,False,2.2613430847608718,0,0,0,0,0,1,415,332,0,1,0,0,1,0,519,59,1,47,39,28,189,24,0,1,0
1.3651078255440046,1.1821475763399951,The Nobel Prize in Physics 2008,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature""",827,Nagoya,Japan,High Energy Accelerator Research Organization (KEK),Tsukuba,Japan,Paris,United States of America,False,1.070394067479528,False,0.37143356160684743,0,0,0,0,0,1,415,334,0,0,0,1,1,0,348,59,1,71,164,18,197,46,1,0,0
1.3689103543059655,1.1821475763399951,The Nobel Prize in Physics 2008,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature""",828,Nagoya,Japan,Kyoto Sangyo University,Kyoto,Japan,Paris,United States of America,False,1.070394067479528,False,0.7001134786771125,0,0,0,0,0,1,415,334,0,0,0,1,1,0,348,59,1,110,82,18,197,46,0,1,0
1.3727128830679267,1.2126168489965443,The Nobel Prize in Chemistry 2009,"""for studies of the structure and function of the ribosome""",841,"Chidambaram, Tamil Nadu",India,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Paris,United States of America,False,1.070394067479528,False,0.04275364453658232,1,0,0,0,0,0,197,294,0,0,1,0,1,0,109,54,1,123,34,27,197,46,0,1,0
1.3765154118298877,1.2126168489965443,The Nobel Prize in Chemistry 2009,"""for studies of the structure and function of the ribosome""",842,"Milwaukee, WI",United States of America,Yale University,"New Haven, CT",United States of America,Paris,United States of America,True,1.070394067479528,False,0.7822834579446788,1,0,0,0,0,0,197,294,0,0,1,0,1,0,325,115,1,287,116,28,197,46,0,1,0
1.3803179405918486,1.2126168489965443,The Nobel Prize in Chemistry 2009,"""for studies of the structure and function of the ribosome""",843,Jerusalem,British Mandate of Palestine (Israel),Weizmann Institute of Science,Rehovot,Israel,Paris,United States of America,False,1.070394067479528,True,0.864453437212245,1,0,0,0,0,0,197,294,0,0,1,0,1,0,238,20,0,282,133,16,197,46,0,1,0
1.3841204693538096,1.2126168489965443,The Sveriges Riksbank Prize in Economic Sciences 2009,"""for her analysis of economic governance, especially the commons""",846,"Los Angeles, CA",United States of America,Indiana University,"Bloomington, IN",United States of America,"Bloomington, IN",United States of America,True,1.070394067479528,True,1.3574733128176426,0,1,0,0,0,0,571,45,0,1,0,0,1,0,301,115,0,79,19,28,31,46,0,1,0
1.3879229981157708,1.2126168489965443,The Sveriges Riksbank Prize in Economic Sciences 2009,"""for his analysis of economic governance, especially the boundaries of the firm""",847,"Superior, WI",United States of America,University of California,"Berkeley, CA",United States of America,Paris,United States of America,True,1.070394067479528,False,1.439643292085209,0,1,0,0,0,0,571,61,0,1,0,0,1,0,499,115,1,223,11,28,197,46,0,1,0
1.3917255268777318,1.2126168489965443,The Nobel Prize in Literature 2009,"""who, with the concentration of poetry and the frankness of prose, depicts the landscape of the dispossessed""",844,"Nitzkydorf, Banat",Romania,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,1.070394067479528,True,-0.28592627253368275,0,0,1,0,0,0,306,563,1,0,0,0,1,0,371,88,0,223,35,28,197,46,1,0,0
1.3955280556396927,1.2126168489965443,The Nobel Prize in Physiology or Medicine 2009,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",835,"Hobart, Tasmania",Australia,University of California,"San Francisco, CA",United States of America,Paris,United States of America,False,1.070394067479528,True,0.12492362380414859,0,0,0,1,0,0,523,321,0,0,1,0,1,0,216,1,0,223,144,28,197,46,1,0,0
1.3993305844016537,1.2126168489965443,The Nobel Prize in Physiology or Medicine 2009,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",836,"San Diego, CA",United States of America,Johns Hopkins University School of Medicine,"Baltimore, MD",United States of America,Paris,United States of America,True,1.070394067479528,True,-0.943286106674213,0,0,0,1,0,0,523,321,0,0,1,0,1,0,453,115,0,97,5,28,197,46,1,0,0
1.4031331131636147,1.2126168489965443,The Nobel Prize in Physiology or Medicine 2009,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",837,London,United Kingdom,Harvard Medical School,"Boston, MA",United States of America,Paris,United States of America,False,1.070394067479528,False,-0.2037562932661165,0,0,0,1,0,0,523,321,0,0,1,0,1,0,296,114,1,67,22,28,197,46,1,0,0
1.4069356419255759,1.2126168489965443,The Nobel Peace Prize 2009,"""for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples""",845,"Honolulu, HI",United States of America,University of California,"Cambridge, MA",United States of America,Paris,United States of America,True,1.070394067479528,False,-0.943286106674213,0,0,0,0,1,0,89,168,1,0,0,0,1,0,221,115,1,223,35,28,197,46,1,0,0
1.4107381706875368,1.2126168489965443,The Nobel Prize in Physics 2009,"""for groundbreaking achievements concerning the transmission of light in fibers for optical communication""",838,Shanghai,China,Standard Telecommunication Laboratories,Harlow,United Kingdom,Paris,United States of America,False,1.070394067479528,False,1.3574733128176426,0,0,0,0,0,1,416,31,0,1,0,0,1,0,466,27,1,191,67,27,197,46,0,1,0
1.4145406994494978,1.2126168489965443,The Nobel Prize in Physics 2009,"""for the invention of an imaging semiconductor circuit - the CCD sensor""",839,"Amherst, NS",Canada,Bell Laboratories,"Murray Hill, NJ",United States of America,"Truro, NS",Canada,False,1.070394067479528,False,2.097003126225739,0,0,0,0,0,1,416,351,0,0,0,1,1,0,14,25,1,12,109,28,255,5,0,1,0
1.4183432282114588,1.2126168489965443,The Nobel Prize in Physics 2009,"""for the invention of an imaging semiconductor circuit - the CCD sensor""",840,"White Plains, NY",United States of America,Bell Laboratories,"Murray Hill, NJ",United States of America,Paris,United States of America,True,1.070394067479528,False,1.6039832506203415,0,0,0,0,0,1,416,351,0,0,0,1,1,0,568,115,1,12,109,28,197,46,0,1,0
1.42214575697342,1.2430861216530937,The Nobel Prize in Chemistry 2010,"""for palladium-catalyzed cross couplings in organic synthesis""",851,"Springfield, MA",United States of America,University of Delaware,"Cambridge, MA",United States of America,Manila,Philippines,True,1.373605819803486,False,1.6039832506203415,1,0,0,0,0,0,198,284,0,0,1,0,1,0,479,115,1,231,35,28,152,31,0,1,0
1.425948285735381,1.2430861216530937,The Nobel Prize in Chemistry 2010,"""for palladium-catalyzed cross couplings in organic synthesis""",852,Changchun,China,Purdue University,"West Lafayette, IN",United States of America,Paris,United States of America,False,1.373605819803486,False,1.2753033335500763,1,0,0,0,0,0,198,284,0,0,1,0,1,0,103,27,1,170,173,28,197,46,0,1,0
1.4297508144973419,1.2430861216530937,The Nobel Prize in Chemistry 2010,"""for palladium-catalyzed cross couplings in organic synthesis""",853,Mukawa,Japan,Hokkaido University,Sapporo,Japan,Paris,United States of America,False,1.373605819803486,False,1.6861532298879078,1,0,0,0,0,0,198,284,0,0,1,0,1,0,342,59,1,72,146,18,197,46,0,1,0
1.4335533432593028,1.2430861216530937,The Sveriges Riksbank Prize in Economic Sciences 2010,"""for their analysis of markets with search frictions""",856,"New York, NY",United States of America,Massachusetts Institute of Technology (MIT),"Cambridge, MA",United States of America,Paris,United States of America,True,1.373605819803486,False,0.864453437212245,0,1,0,0,0,0,572,366,0,0,1,0,1,0,362,115,1,129,35,28,197,46,0,1,0
1.437355872021264,1.2430861216530937,The Sveriges Riksbank Prize in Economic Sciences 2010,"""for their analysis of markets with search frictions""",857,"Enterprise, OR",United States of America,Northwestern University,"Evanston, IL",United States of America,"Wilmette, IL",United States of America,True,1.373605819803486,False,0.9466234164798113,0,1,0,0,0,0,572,366,0,0,1,0,1,0,149,115,1,163,49,28,278,46,0,1,0
1.441158400783225,1.2430861216530937,The Sveriges Riksbank Prize in Economic Sciences 2010,"""for their analysis of markets with search frictions""",858,Nicosia,Cyprus,London School of Economics and Political Science,London,United Kingdom,Paris,United States of America,False,1.373605819803486,False,0.20709360307171487,0,1,0,0,0,0,572,366,0,0,1,0,1,0,369,31,1,119,89,27,197,46,1,0,0
1.444960929545186,1.2430861216530937,The Nobel Prize in Literature 2010,"""for his cartography of structures of power and his trenchant images of the individual's resistance, revolt, and defeat""",854,Arequipa,Peru,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,1.373605819803486,False,1.1931333542825102,0,0,1,0,0,0,307,71,1,0,0,0,1,0,20,79,1,223,35,28,197,46,0,1,0
1.448763458307147,1.2430861216530937,The Nobel Prize in Physiology or Medicine 2010,"""for the development of in vitro fertilization""",848,Batley,United Kingdom,University of Cambridge,Cambridge,United Kingdom,Cambridge,United Kingdom,False,1.373605819803486,False,2.097003126225739,0,0,0,1,0,0,524,307,1,0,0,0,1,0,41,114,1,226,34,27,53,45,0,1,0
1.452565987069108,1.2430861216530937,The Nobel Peace Prize 2010,"""for his long and non-violent struggle for fundamental human rights in China""",855,"New York, NY",China,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,1.373605819803486,False,-0.36809625180124905,0,0,0,0,1,0,90,194,1,0,0,0,1,0,362,27,1,223,35,28,197,46,1,0,0
1.456368515831069,1.2430861216530937,The Nobel Prize in Physics 2010,"""for groundbreaking experiments regarding the two-dimensional material graphene""",849,Sochi,Russia,University of Manchester,Manchester,United Kingdom,Paris,United States of America,False,1.373605819803486,False,-0.6146061896039479,0,0,0,0,0,1,417,32,0,1,0,0,1,0,474,89,1,242,97,27,197,46,1,0,0
1.46017104459303,1.2430861216530937,The Nobel Prize in Physics 2010,"""for groundbreaking experiments regarding the two-dimensional material graphene""",850,Nizhny Tagil,Russia,University of Manchester,Manchester,United Kingdom,Paris,United States of America,False,1.373605819803486,False,-1.9293258578850083,0,0,0,0,0,1,417,32,0,1,0,0,1,0,372,89,1,242,97,27,197,46,1,0,0
1.463973573354991,1.2735553943096432,The Nobel Prize in Chemistry 2011,"""for the discovery of quasicrystals""",867,Tel Aviv,British Mandate of Palestine (Israel),Technion - Israel Institute of Technology,Haifa,Israel,Paris,United States of America,False,1.373605819803486,False,0.864453437212245,1,0,0,0,0,0,199,326,1,0,0,0,1,0,512,20,1,201,64,16,197,46,0,1,0
